id,activity
1001274919,A_Create Application
1001274919,A_Concept
1001274919,W_Complete application
1001274919,W_Complete application
1001274919,W_Complete application
1001274919,W_Complete application
1001274919,W_Complete application
1001274919,A_Accepted
1001274919,O_Create Offer
1001274919,O_Created
1001274919,O_Sent (mail and online)
1001274919,W_Complete application
1001274919,W_Call after offers
1001274919,W_Call after offers
1001274919,A_Complete
1001274919,W_Call after offers
1001274919,W_Call after offers
1001274919,W_Call after offers
1001274919,W_Call after offers
1001274919,W_Validate application
1001274919,W_Validate application
1001274919,A_Validating
1001274919,O_Returned
1001274919,W_Validate application
1001274919,W_Validate application
1001274919,W_Call incomplete files
1001274919,W_Call incomplete files
1001274919,A_Incomplete
1001274919,W_Call incomplete files
1001274919,W_Call incomplete files
1001274919,W_Validate application
1001274919,W_Validate application
1001274919,A_Validating
1001274919,W_Validate application
1001274919,O_Accepted
1001274919,A_Pending
1001274919,W_Validate application
1002602375,A_Create Application
1002602375,W_Complete application
1002602375,W_Complete application
1002602375,A_Concept
1002602375,A_Accepted
1002602375,O_Create Offer
1002602375,O_Created
1002602375,O_Sent (mail and online)
1002602375,W_Complete application
1002602375,W_Call after offers
1002602375,W_Call after offers
1002602375,A_Complete
1002602375,W_Call after offers
1002602375,W_Call after offers
1002602375,W_Call after offers
1002602375,W_Call after offers
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,O_Returned
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,A_Validating
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Validate application
1002602375,W_Call incomplete files
1002602375,W_Call incomplete files
1002602375,A_Incomplete
1002602375,W_Call incomplete files
1002602375,O_Accepted
1002602375,A_Pending
1002602375,W_Call incomplete files
1003092772,A_Create Application
1003092772,A_Submitted
1003092772,W_Handle leads
1003092772,W_Handle leads
1003092772,W_Complete application
1003092772,A_Concept
1003092772,W_Complete application
1003092772,W_Complete application
1003092772,W_Complete application
1003092772,A_Accepted
1003092772,O_Create Offer
1003092772,O_Created
1003092772,O_Sent (mail and online)
1003092772,W_Complete application
1003092772,W_Call after offers
1003092772,W_Call after offers
1003092772,A_Complete
1003092772,W_Call after offers
1003092772,W_Call after offers
1003092772,W_Call after offers
1003092772,W_Call after offers
1003092772,W_Validate application
