id,activity
5,1
5,8
5,6
5,8
5,6
59,1
59,8
59,6
59,6
70,1
70,8
70,9
70,6
88,1
88,1
88,9
88,8
88,6
96,1
96,8
96,6
96,6
148,1
148,8
148,6
148,6
167,1
167,8
167,9
167,6
167,6
170,1
170,8
170,9
170,8
170,9
170,6
197,1
197,8
197,6
197,6
205,1
205,8
205,9
205,8
205,6
223,1
223,8
223,6
223,6
295,1
295,8
295,6
295,6
305,1
305,8
305,9
305,6
322,1
322,8
322,9
322,8
322,6
437,1
437,8
437,9
437,6
448,1
448,8
448,9
448,6
451,1
451,1
451,8
451,6
453,1
453,8
453,6
453,6
457,1
457,8
457,6
464,1
464,8
464,6
464,6
514,1
514,8
514,6
514,6
537,1
537,8
537,9
537,6
583,1
583,8
583,6
621,1
621,8
621,6
623,1
623,8
623,9
623,6
623,6
637,1
637,8
637,6
674,1
674,8
674,9
674,8
674,6
698,1
698,8
698,6
698,6
714,1
714,8
714,6
716,1
716,8
716,6
716,6
743,1
743,8
743,6
743,6
749,1
749,8
749,9
749,6
749,6
784,1
784,8
784,6
784,6
788,1
788,8
788,9
788,6
793,1
793,8
793,6
795,1
795,8
795,6
795,6
817,1
817,8
817,9
817,8
817,9
817,6
883,1
883,8
883,9
883,8
883,9
883,6
883,6
900,1
900,8
900,9
900,8
900,6
919,1
919,8
919,9
919,8
919,6
931,1
931,8
931,6
934,1
934,8
934,6
934,6
993,1
993,8
993,9
993,8
993,6
1017,1
1017,8
1017,9
1017,6
1017,6
1058,1
1058,8
1058,9
1058,6
1066,1
1066,8
1066,6
1074,1
1074,8
1074,9
1074,6
1091,8
1091,9
1091,6
1102,1
1102,8
1102,6
1102,6
1103,1
1103,8
1103,6
1187,1
1187,8
1187,6
1190,1
1190,8
1190,6
1190,6
1208,1
1208,8
1208,6
1218,1
1218,8
1218,9
1218,8
1218,6
1252,1
1252,8
1252,6
1252,6
1376,1
1376,8
1376,6
1376,8
1376,6
1415,1
1415,8
1415,6
1513,1
1513,1
1513,8
1513,6
1522,1
1522,8
1522,6
1522,6
1526,1
1526,8
1526,9
1526,6
1620,1
1620,8
1620,9
1620,8
1620,9
1620,6
1689,1
1689,8
1689,9
1689,6
1701,1
1701,1
1701,8
1701,6
1719,1
1719,8
1719,6
1719,6
1720,1
1720,8
1720,9
1720,8
1720,6
1722,1
1722,8
1722,6
1784,1
1784,8
1784,6
1784,6
1830,1
1830,8
1830,6
1830,8
1830,6
1851,1
1851,8
1851,6
1851,6
1875,1
1875,8
1875,9
1875,6
1876,1
1876,8
1876,6
1876,6
1914,1
1914,8
1914,6
1923,1
1923,8
1923,6
1936,1
1936,1
1936,8
1936,9
1936,8
1936,6
1952,1
1952,8
1952,6
1964,1
1964,8
1964,6
1964,8
1964,6
1967,1
1967,8
1967,6
1967,6
1981,1
1981,1
1981,8
1981,6
2027,1
2027,8
2027,9
2027,6
2028,1
2028,8
2028,6
2036,1
2036,8
2036,9
2036,6
2040,1
2040,8
2040,9
2040,6
2071,1
2071,8
2071,9
2071,8
2071,9
2071,6
2073,1
2073,8
2073,9
2073,6
2076,1
2076,8
2076,6
2079,1
2079,9
2079,9
2079,6
2085,1
2085,8
2085,6
2085,6
2087,1
2087,8
2087,9
2087,8
2087,9
2087,6
2128,1
2128,8
2128,6
2128,6
2169,1
2169,8
2169,6
2199,1
2199,8
2199,9
2199,8
2199,6
2248,1
2248,8
2248,6
2248,6
2282,1
2282,8
2282,6
2287,1
2287,8
2287,9
2287,8
2287,9
2287,6
2299,1
2299,8
2299,6
2304,1
2304,8
2304,9
2304,8
2304,9
2304,6
2360,1
2360,1
2360,8
2360,6
2429,1
2429,8
2429,9
2429,6
2429,6
2443,1
2443,8
2443,9
2443,8
2443,6
2445,3
2445,1
2445,8
2445,6
2454,1
2454,8
2454,9
2454,6
2460,1
2460,8
2460,6
2462,1
2462,8
2462,6
2462,6
2483,1
2483,8
2483,6
2483,8
2483,6
2518,1
2518,8
2518,9
2518,6
2532,1
2532,8
2532,6
2584,1
2584,8
2584,9
2584,8
2584,6
2623,1
2623,8
2623,9
2623,8
2623,9
2623,6
2634,1
2634,8
