id,activity
1,pay expenses
10,pay expenses
13,send original documents to archive
13,calculate payments
13,pay expenses
16,send original documents to archive
16,calculate payments
16,pay expenses
19,calculate payments
19,pay expenses
20,calculate payments
20,pay expenses
21,file travel expense report
21,confirm travel expense report
21,decide on travel expense approval
21,send request for travel expense correction
21,correct travel expense report
21,decide on travel expense approval
21,send original documents to archive
21,calculate payments
21,pay expenses
25,send original documents to archive
25,calculate payments
25,pay expenses
26,pay expenses
28,send original documents to archive
28,calculate payments
28,pay expenses
29,check if expense documents exist
29,file travel expense report
29,confirm travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,calculate payments
29,send original documents to archive
29,pay expenses
30,correct travel expense report
30,decide on travel expense approval
30,send original documents to archive
30,calculate payments
30,pay expenses
32,pay expenses
35,send original documents to archive
35,calculate payments
35,pay expenses
37,calculate payments
37,pay expenses
38,pay expenses
40,decide on travel expense approval
40,send original documents to archive
40,calculate payments
40,pay expenses
100,check if expense documents exist
100,upload travel expense documents
100,file travel expense report
100,confirm travel expense report
100,decide on travel expense approval
100,send original documents to archive
100,calculate payments
100,pay expenses
101,check if expense documents exist
101,file travel expense report
101,confirm travel expense report
101,decide on travel expense approval
101,send original documents to archive
101,calculate payments
101,pay expenses
102,pay expenses
103,pay expenses
104,pay expenses
105,file travel request
105,check if travel request needs preliminary price inquiry
105,decide on approval requirements
105,check if booking is necessary
105,check if expense documents exist
105,upload travel expense documents
105,file travel expense report
105,confirm travel expense report
105,decide on travel expense approval
105,send original documents to archive
105,calculate payments
105,pay expenses
106,pay expenses
107,check if expense documents exist
107,upload travel expense documents
107,file travel expense report
107,confirm travel expense report
107,decide on travel expense approval
107,send request for travel expense correction
107,correct travel expense report
107,decide on travel expense approval
107,send original documents to archive
107,calculate payments
107,pay expenses
108,pay expenses
112,pay expenses
114,file travel expense report
114,confirm travel expense report
114,decide on travel expense approval
114,send original documents to archive
114,calculate payments
114,pay expenses
117,calculate payments
117,pay expenses
118,check if expense documents exist
118,upload travel expense documents
118,file travel expense report
118,confirm travel expense report
118,decide on travel expense approval
118,send original documents to archive
118,calculate payments
118,pay expenses
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send original documents to archive
121,calculate payments
121,pay expenses
122,check if expense documents exist
122,file travel expense report
122,confirm travel expense report
122,decide on travel expense approval
122,send request for travel expense correction
