id,activity
1,pay expenses
10,pay expenses
13,send original documents to archive
13,calculate payments
13,pay expenses
100,check if expense documents exist
100,upload travel expense documents
100,file travel expense report
100,confirm travel expense report
100,decide on travel expense approval
100,send original documents to archive
100,calculate payments
100,pay expenses
101,check if expense documents exist
101,file travel expense report
101,confirm travel expense report
101,decide on travel expense approval
101,send original documents to archive
101,calculate payments
101,pay expenses
102,pay expenses
103,pay expenses
104,pay expenses
105,file travel request
105,check if travel request needs preliminary price inquiry
105,decide on approval requirements
105,check if booking is necessary
105,check if expense documents exist
105,upload travel expense documents
105,file travel expense report
105,confirm travel expense report
105,decide on travel expense approval
105,send original documents to archive
105,calculate payments
105,pay expenses
106,pay expenses
107,check if expense documents exist
107,upload travel expense documents
107,file travel expense report
107,confirm travel expense report
107,decide on travel expense approval
107,send request for travel expense correction
107,correct travel expense report
107,decide on travel expense approval
107,send original documents to archive
107,calculate payments
107,pay expenses
108,pay expenses
112,pay expenses
114,file travel expense report
114,confirm travel expense report
114,decide on travel expense approval
114,send original documents to archive
114,calculate payments
114,pay expenses
117,calculate payments
117,pay expenses
118,check if expense documents exist
118,upload travel expense documents
118,file travel expense report
118,confirm travel expense report
118,decide on travel expense approval
118,send original documents to archive
118,calculate payments
118,pay expenses
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send original documents to archive
121,calculate payments
121,pay expenses
122,check if expense documents exist
122,file travel expense report
122,confirm travel expense report
122,decide on travel expense approval
122,send request for travel expense correction
122,correct travel expense report
122,decide on travel expense approval
122,send request for travel expense correction
122,correct travel expense report
122,decide on travel expense approval
122,send original documents to archive
122,calculate payments
122,pay expenses
125,pay expenses
126,check if expense documents exist
126,file travel expense report
126,confirm travel expense report
126,decide on travel expense approval
126,send request for travel expense correction
126,correct travel expense report
126,decide on travel expense approval
126,send request for travel expense correction
126,correct travel expense report
126,decide on travel expense approval
126,send original documents to archive
126,calculate payments
126,pay expenses
131,pay expenses
1000,check if expense documents exist
1000,upload travel expense documents
1000,file travel expense report
1000,confirm travel expense report
1000,decide on travel expense approval
1000,send original documents to archive
1000,calculate payments
1000,pay expenses
1001,check if expense documents exist
1001,file travel expense report
1001,confirm travel expense report
1001,decide on travel expense approval
1001,send original documents to archive
1001,calculate payments
1001,pay expenses
1002,check if expense documents exist
1002,upload travel expense documents
1002,file travel expense report
1002,confirm travel expense report
1002,decide on travel expense approval
1002,send original documents to archive
1002,calculate payments
1002,pay expenses
1003,check if expense documents exist
1003,upload travel expense documents
1003,file travel expense report
