id,activity
1000311556,A_Create Application
1000311556,W_Complete application
1000311556,W_Complete application
1000311556,A_Concept
1000311556,A_Accepted
1000311556,O_Create Offer
1000311556,O_Created
1000311556,O_Sent (mail and online)
1000311556,W_Complete application
1000311556,W_Call after offers
1000311556,W_Call after offers
1000311556,A_Complete
1000311556,W_Call after offers
1000311556,W_Call after offers
1000311556,W_Call after offers
1000311556,A_Cancelled
1000311556,O_Cancelled
1000311556,W_Call after offers
1000671285,A_Create Application
1000671285,A_Submitted
1000671285,W_Handle leads
1000671285,W_Handle leads
1000671285,W_Complete application
1000671285,A_Concept
1000671285,W_Complete application
1000671285,W_Complete application
1000671285,W_Complete application
1000671285,A_Accepted
1000671285,O_Create Offer
1000671285,O_Created
1000671285,O_Cancelled
1000671285,O_Create Offer
1000671285,O_Created
1000671285,O_Sent (mail and online)
1000671285,W_Complete application
1000671285,W_Call after offers
1000671285,W_Call after offers
1000671285,A_Complete
1000671285,W_Call after offers
1000671285,W_Call after offers
1000671285,W_Call after offers
1000671285,W_Call after offers
1000671285,W_Validate application
1000671285,W_Validate application
1000671285,A_Validating
1000671285,O_Returned
1000671285,W_Validate application
1000671285,W_Validate application
1000671285,W_Call incomplete files
1000671285,W_Call incomplete files
1000671285,A_Incomplete
1000671285,W_Call incomplete files
1000671285,W_Call incomplete files
1000671285,W_Call incomplete files
1000671285,W_Call incomplete files
1000671285,W_Validate application
1000671285,W_Validate application
1000671285,A_Validating
1000671285,W_Validate application
1000671285,O_Accepted
1000671285,A_Pending
1000671285,W_Validate application
1001854554,A_Create Application
1001854554,A_Submitted
1001854554,W_Handle leads
1001854554,W_Handle leads
1001854554,W_Complete application
1001854554,A_Concept
1001854554,W_Complete application
1001854554,W_Complete application
1001854554,W_Complete application
1001854554,W_Complete application
1001854554,A_Accepted
1001854554,O_Create Offer
1001854554,O_Created
1001854554,O_Sent (mail and online)
1001854554,W_Complete application
1001854554,W_Call after offers
1001854554,W_Call after offers
1001854554,A_Complete
1001854554,W_Call after offers
1001854554,W_Call after offers
1001854554,W_Call after offers
1001854554,A_Cancelled
1001854554,O_Cancelled
1001854554,W_Call after offers
1002664914,A_Create Application
1002664914,W_Complete application
1002664914,W_Complete application
1002664914,A_Concept
1002664914,A_Accepted
1002664914,O_Create Offer
1002664914,O_Created
1002664914,O_Create Offer
1002664914,O_Created
1002664914,O_Cancelled
1002664914,O_Sent (mail and online)
1002664914,W_Complete application
1002664914,W_Call after offers
1002664914,W_Call after offers
1002664914,A_Complete
1002664914,W_Call after offers
1002664914,W_Call after offers
1002664914,W_Call after offers
1002664914,A_Cancelled
1002664914,O_Cancelled
1002664914,W_Call after offers
1004317586,A_Create Application
1004317586,W_Complete application
1004317586,W_Complete application
1004317586,A_Concept
1004317586,A_Accepted
1004317586,O_Create Offer
1004317586,O_Created
1004317586,O_Sent (mail and online)
1004317586,W_Complete application
1004317586,W_Call after offers
1004317586,W_Call after offers
1004317586,A_Complete
1004317586,W_Call after offers
1004317586,W_Call after offers
1004317586,W_Call after offers
1004317586,W_Call after offers
1004317586,W_Validate application
1004317586,W_Validate application
1004317586,A_Validating
1004317586,O_Returned
1004317586,W_Validate application
1004317586,W_Validate application
1004317586,W_Validate application
1004317586,W_Validate application
1004317586,A_Denied
1004317586,O_Refused
1004317586,W_Validate application
1005395271,A_Create Application
1005395271,A_Submitted
1005395271,W_Handle leads
1005395271,W_Handle leads
1005395271,W_Complete application
1005395271,A_Concept
1005395271,W_Complete application
1005395271,W_Complete application
1005395271,A_Accepted
1005395271,O_Create Offer
1005395271,O_Created
1005395271,O_Sent (mail and online)
1005395271,W_Complete application
1005395271,W_Call after offers
1005395271,W_Call after offers
1005395271,A_Complete
1005395271,W_Call after offers
1005395271,W_Call after offers
1005395271,W_Call after offers
1005395271,A_Cancelled
1005395271,O_Cancelled
1005395271,W_Call after offers
1007507108,A_Create Application
1007507108,W_Complete application
1007507108,W_Complete application
1007507108,A_Concept
1007507108,A_Accepted
1007507108,O_Create Offer
1007507108,O_Created
1007507108,O_Sent (mail and online)
1007507108,W_Complete application
1007507108,W_Call after offers
1007507108,W_Call after offers
1007507108,A_Complete
1007507108,W_Call after offers
1007507108,W_Call after offers
1007507108,W_Call after offers
1007507108,O_Create Offer
1007507108,O_Created
1007507108,O_Sent (mail and online)
1007507108,W_Call after offers
1007507108,W_Validate application
1007507108,W_Validate application
1007507108,A_Validating
1007507108,O_Returned
1007507108,W_Validate application
1007507108,O_Accepted
1007507108,A_Pending
1007507108,W_Validate application
1007507108,O_Cancelled
1010084086,A_Create Application
1010084086,A_Submitted
1010084086,W_Handle leads
1010084086,W_Handle leads
1010084086,W_Handle leads
1010084086,W_Handle leads
1010084086,W_Handle leads
1010084086,W_Complete application
1010084086,W_Complete application
1010084086,A_Concept
1010084086,W_Complete application
1010084086,A_Accepted
1010084086,O_Create Offer
1010084086,O_Created
1010084086,O_Sent (mail and online)
1010084086,W_Complete application
1010084086,W_Call after offers
1010084086,W_Call after offers
1010084086,A_Complete
1010084086,A_Cancelled
1010084086,O_Cancelled
1010084086,W_Call after offers
1013989329,A_Create Application
1013989329,A_Submitted
1013989329,W_Handle leads
1013989329,W_Handle leads
1013989329,W_Complete application
1013989329,A_Concept
1013989329,W_Complete application
