id,activity
6,calculate payments
6,pay expenses
19,calculate payments
19,pay expenses
20,calculate payments
20,pay expenses
46,calculate payments
46,pay expenses
53,pay expenses
158,pay expenses
236,check if expense documents exist
236,upload travel expense documents
236,file travel expense report
236,confirm travel expense report
236,decide on travel expense approval
236,send original documents to archive
236,calculate payments
236,pay expenses
240,check if expense documents exist
240,upload travel expense documents
240,file travel expense report
240,confirm travel expense report
240,decide on travel expense approval
240,send original documents to archive
240,calculate payments
240,pay expenses
435,calculate payments
435,pay expenses
529,check if expense documents exist
529,upload travel expense documents
529,file travel expense report
529,confirm travel expense report
529,decide on travel expense approval
529,send request for travel expense correction
529,correct travel expense report
529,decide on travel expense approval
529,send original documents to archive
529,calculate payments
529,pay expenses
540,file travel expense report
540,confirm travel expense report
540,decide on travel expense approval
540,send request for travel expense correction
540,correct travel expense report
540,decide on travel expense approval
540,send original documents to archive
540,calculate payments
540,pay expenses
563,check if expense documents exist
563,upload travel expense documents
563,file travel expense report
563,confirm travel expense report
563,decide on travel expense approval
563,send original documents to archive
563,calculate payments
563,pay expenses
577,calculate payments
577,pay expenses
613,check if expense documents exist
613,upload travel expense documents
613,file travel expense report
613,confirm travel expense report
613,decide on travel expense approval
613,send request for travel expense correction
613,correct travel expense report
613,decide on travel expense approval
613,send request for travel expense correction
613,correct travel expense report
613,decide on travel expense approval
613,send original documents to archive
613,calculate payments
613,pay expenses
627,calculate payments
627,pay expenses
628,check if expense documents exist
628,upload travel expense documents
628,file travel expense report
628,confirm travel expense report
628,decide on travel expense approval
628,send original documents to archive
628,calculate payments
628,pay expenses
643,check if expense documents exist
643,file travel expense report
643,confirm travel expense report
643,decide on travel expense approval
643,send original documents to archive
643,calculate payments
643,pay expenses
656,calculate payments
656,pay expenses
671,calculate payments
671,pay expenses
687,calculate payments
687,pay expenses
766,pay expenses
1042,check if expense documents exist
1042,upload travel expense documents
1042,file travel expense report
1042,confirm travel expense report
1042,decide on travel expense approval
1042,send original documents to archive
1042,calculate payments
1042,pay expenses
1067,check if expense documents exist
1067,upload travel expense documents
1067,file travel expense report
1067,confirm travel expense report
1067,decide on travel expense approval
1067,send request for travel expense correction
1067,correct travel expense report
1067,decide on travel expense approval
1067,send original documents to archive
1067,calculate payments
1067,pay expenses
1097,check if expense documents exist
1097,upload travel expense documents
1097,file travel expense report
1097,confirm travel expense report
1097,decide on travel expense approval
1097,send original documents to archive
1097,calculate payments
1097,pay expenses
1151,check if expense documents exist
1151,upload travel expense documents
1151,file travel expense report
1151,confirm travel expense report
1151,decide on travel expense approval
1151,send original documents to archive
1151,calculate payments
1151,pay expenses
1253,send booking proposal to employee
1253,check booking proposal
1253,check if price inquiry is still needed and up to date
1253,request update of the booking proposal
1253,prepare booking proposal
1253,send booking proposal to employee
1253,check booking proposal
1253,transform price inquiry to travel request
1253,decide on approval requirements
1253,check if booking is necessary
1253,prepare booking proposal
1253,send booking proposal to employee
1253,check booking proposal
1253,check if travel request is still needed and up to date
1253,request update of the booking proposal
1253,prepare booking proposal
1253,send booking proposal to employee
1253,check booking proposal
1253,book travel
1253,check if expense documents exist
1253,upload travel expense documents
1253,file travel expense report
1253,confirm travel expense report
1253,decide on travel expense approval
1253,send original documents to archive
1253,calculate payments
1253,pay expenses
1256,check if expense documents exist
1256,upload travel expense documents
1256,file travel expense report
1256,confirm travel expense report
1256,decide on travel expense approval
1256,send request for travel expense correction
1256,correct travel expense report
1256,decide on travel expense approval
1256,send request for travel expense correction
1256,correct travel expense report
1256,decide on travel expense approval
1256,send original documents to archive
1256,calculate payments
1256,pay expenses
1293,check if expense documents exist
1293,upload travel expense documents
1293,file travel expense report
1293,confirm travel expense report
1293,decide on travel expense approval
1293,send request for travel expense correction
1293,correct travel expense report
1293,decide on travel expense approval
1293,send original documents to archive
1293,calculate payments
1293,pay expenses
1298,book travel
1298,check if expense documents exist
1298,upload travel expense documents
1298,file travel expense report
1298,confirm travel expense report
1298,decide on travel expense approval
1298,send request for travel expense correction
1298,correct travel expense report
1298,decide on travel expense approval
1298,send original documents to archive
1298,calculate payments
1298,pay expenses
1300,check if expense documents exist
1300,upload travel expense documents
1300,file travel expense report
1300,confirm travel expense report
1300,decide on travel expense approval
1300,send request for travel expense correction
1300,correct travel expense report
1300,decide on travel expense approval
1300,send original documents to archive
1300,calculate payments
1300,pay expenses
1346,check booking proposal
1346,check if price inquiry is still needed and up to date
1346,request update of the booking proposal
1346,prepare booking proposal
1346,send booking proposal to employee
1346,check booking proposal
1346,check if price inquiry is still needed and up to date
1346,request update of the booking proposal
1346,prepare booking proposal
1346,send booking proposal to employee
1346,check booking proposal
1346,transform price inquiry to travel request
1346,decide on approval requirements
1346,check if booking is necessary
1346,prepare booking proposal
1346,send booking proposal to employee
1346,check booking proposal
1346,book travel
1346,check if expense documents exist
1346,upload travel expense documents
1346,file travel expense report
1346,confirm travel expense report
1346,decide on travel expense approval
1346,send request for travel expense correction
1346,correct travel expense report
