id,activity
1,pay expenses
100,check if expense documents exist
100,upload travel expense documents
100,file travel expense report
100,confirm travel expense report
100,decide on travel expense approval
100,send original documents to archive
100,calculate payments
100,pay expenses
105,file travel request
105,check if travel request needs preliminary price inquiry
105,decide on approval requirements
105,check if booking is necessary
105,check if expense documents exist
105,upload travel expense documents
105,file travel expense report
105,confirm travel expense report
105,decide on travel expense approval
105,send original documents to archive
105,calculate payments
105,pay expenses
117,calculate payments
117,pay expenses
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send original documents to archive
121,calculate payments
121,pay expenses
134,calculate payments
134,decide on request
134,pay expenses
1001,check if expense documents exist
1001,file travel expense report
1001,confirm travel expense report
1001,decide on travel expense approval
1001,send original documents to archive
1001,calculate payments
1001,pay expenses
1003,check if expense documents exist
1003,upload travel expense documents
1003,file travel expense report
1003,confirm travel expense report
1003,decide on travel expense approval
1003,send request for travel expense correction
1003,correct travel expense report
1003,decide on travel expense approval
1003,send original documents to archive
1003,calculate payments
1003,pay expenses
1007,check if expense documents exist
1007,upload travel expense documents
1007,file travel expense report
1007,confirm travel expense report
1007,decide on travel expense approval
1007,send request for travel expense correction
1007,correct travel expense report
1007,decide on travel expense approval
1007,send request for travel expense correction
1007,correct travel expense report
1007,decide on travel expense approval
1007,calculate payments
1007,send original documents to archive
1007,pay expenses
1009,file travel expense report
1009,confirm travel expense report
1009,decide on travel expense approval
1009,send original documents to archive
1009,calculate payments
1009,pay expenses
1010,check if expense documents exist
1010,file travel expense report
1010,confirm travel expense report
1010,decide on travel expense approval
1010,send request for travel expense correction
1010,correct travel expense report
1010,decide on travel expense approval
1010,send original documents to archive
1010,calculate payments
1010,pay expenses
1011,check if expense documents exist
1011,file travel expense report
1011,confirm travel expense report
1011,decide on travel expense approval
1011,calculate payments
1011,send original documents to archive
1011,pay expenses
1013,check if expense documents exist
1013,upload travel expense documents
1013,file travel expense report
1013,confirm travel expense report
1013,decide on travel expense approval
1013,send request for travel expense correction
