id,activity
173703,A_SUBMITTED
173703,A_PARTLYSUBMITTED
173703,A_PREACCEPTED
173703,W_Completeren aanvraag
173703,W_Completeren aanvraag
173703,W_Completeren aanvraag
173703,W_Completeren aanvraag
173703,A_CANCELLED
173703,W_Completeren aanvraag
173718,A_SUBMITTED
173718,A_PARTLYSUBMITTED
173718,A_PREACCEPTED
173718,W_Completeren aanvraag
173718,W_Completeren aanvraag
173718,A_ACCEPTED
173718,A_FINALIZED
173718,O_SELECTED
173718,O_CREATED
173718,O_SENT
173718,W_Nabellen offertes
173718,W_Completeren aanvraag
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,O_SELECTED
173718,O_CANCELLED
173718,O_CREATED
173718,O_SENT
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,W_Nabellen offertes
173718,O_SENT_BACK
173718,W_Valideren aanvraag
173718,W_Nabellen offertes
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,W_Nabellen incomplete dossiers
173718,W_Valideren aanvraag
173718,O_ACCEPTED
173718,A_APPROVED
173718,A_REGISTERED
173718,A_ACTIVATED
173718,W_Valideren aanvraag
173748,A_SUBMITTED
173748,A_PARTLYSUBMITTED
173748,W_Afhandelen leads
173748,W_Afhandelen leads
173748,A_PREACCEPTED
173748,W_Completeren aanvraag
173748,W_Afhandelen leads
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,W_Completeren aanvraag
173748,A_ACCEPTED
173748,A_FINALIZED
173748,O_SELECTED
173748,O_CREATED
173748,O_SENT
173748,W_Nabellen offertes
173748,W_Completeren aanvraag
173748,W_Nabellen offertes
173748,W_Nabellen offertes
173748,W_Nabellen offertes
173748,O_CANCELLED
173748,O_SELECTED
173748,O_CREATED
173748,O_SENT
173748,W_Nabellen offertes
173748,W_Nabellen offertes
173748,W_Nabellen offertes
