id,activity
1,pay expenses
21,file travel expense report
21,confirm travel expense report
21,decide on travel expense approval
21,send request for travel expense correction
21,correct travel expense report
21,decide on travel expense approval
21,send original documents to archive
21,calculate payments
21,pay expenses
29,check if expense documents exist
29,file travel expense report
29,confirm travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,send request for travel expense correction
29,correct travel expense report
29,decide on travel expense approval
29,calculate payments
29,send original documents to archive
29,pay expenses
100,check if expense documents exist
100,upload travel expense documents
100,file travel expense report
100,confirm travel expense report
100,decide on travel expense approval
100,send original documents to archive
100,calculate payments
100,pay expenses
105,file travel request
105,check if travel request needs preliminary price inquiry
105,decide on approval requirements
105,check if booking is necessary
105,check if expense documents exist
105,upload travel expense documents
105,file travel expense report
105,confirm travel expense report
105,decide on travel expense approval
105,send original documents to archive
105,calculate payments
105,pay expenses
117,calculate payments
117,pay expenses
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send request for travel expense correction
121,correct travel expense report
121,decide on travel expense approval
121,send original documents to archive
121,calculate payments
121,pay expenses
134,calculate payments
134,decide on request
134,pay expenses
218,check if expense documents exist
218,file travel expense report
218,confirm travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send request for travel expense correction
218,correct travel expense report
218,decide on travel expense approval
218,send original documents to archive
218,calculate payments
218,pay expenses
263,upload travel expense documents
263,file travel expense report
263,confirm travel expense report
263,decide on travel expense approval
263,send request for travel expense correction
263,correct travel expense report
263,decide on travel expense approval
263,send request for travel expense correction
263,correct travel expense report
263,decide on travel expense approval
263,send original documents to archive
263,calculate payments
